experiment_id,ccf_id,ccf_region,layer,celltype,dispersion,size
201761_043,827,ILA,L5,ET,10.63014581,3
201761_044,363,PL,L5,IT,30.9763991,85
201761_045,363,PL,L5,CT,,0
201761_045,363,PL,L5,CT,,0
201761_049,363,PL,L5,IT,14.47789582,13
201761_051,363,PL,L5,IT,28.70330991,35
201762_002,767,MOs,L5,ET,15.8113883,2
201762_003,1015,ACAd,L5,ET,41.83339644,11
201762_003,1015,ACAd,L5,ET,41.83339644,11
201762_006,767,MOs,L5,IT,22.48999778,5
201762_008,363,PL,L5,CT,,0
201762_008,363,PL,L5,CT,,0
201762_009,363,PL,L5,IT,101.9508008,113
201762_011,363,PL,L5,IT,39.01271171,31
201762_012,363,PL,L5,IT,40.41149811,29
201762_013,620,ORBm,L5,ET,,0
201762_016,827,ILA,L5,ET,8.885205337,4
201762_017,363,PL,L5,IT,64.81387455,168
201762_018,363,PL,L5,IT,81.12184723,61
201762_019,363,PL,L5,ET,72.26253072,23
201762_020,363,PL,L5,IT,100.8194512,106
201762_021,363,PL,L5,IT,36.95623925,57
201762_024,363,PL,L5,IT,83.3176378,70
201762_027,363,PL,L5,IT,40.27637507,4
201762_028,363,PL,L5,IT,41.08564189,72
201762_031,363,PL,L5,IT,67.82185345,29
201762_032,363,PL,L5,ET,24.56623699,2
201762_033,363,PL,L5,IT,7.315736463,5
201762_035,620,ORBm,L5,IT,76.67547606,64
201762_039,827,ILA,L5,IT,,0
201762_040,620,ORBm,L5,IT,10.93922605,3
201762_041,363,PL,L5,IT,46.77787458,17
201763_003,363,PL,L5,IT,38.86743465,96
201763_004,363,PL,L5,IT,87.83620434,135
201763_005,363,PL,L5,ET,37.99179821,19
201763_015,363,PL,L5,ET,5.315072906,2
201763_016,363,PL,L5,ET,47.05531025,14
201763_017,363,PL,L5,ET,,0
201763_018,363,PL,L5,IT,45.98604795,109
201763_019,363,PL,L5,IT,60.43176792,127
201763_020,363,PL,L5,IT,37.29148889,49
201763_021,363,PL,L5,ET,34.97427626,5
201763_022,363,PL,L5,IT,46.3740828,3
201763_024,827,ILA,L5,ET,,0
201763_026,363,PL,L5,ET,38.38393584,7
201763_027,363,PL,L5,CT,,0
201763_027,363,PL,L5,CT,,0
201763_029,827,ILA,L5,ET,,0
201763_030,827,ILA,L5,IT,61.59771476,27
201763_032,767,MOs,L5,CT,,0
201763_032,767,MOs,L5,CT,,0
201763_034,363,PL,L5,IT,52.91935233,55
201763_037,363,PL,L5,IT,95.53941338,73
201763_038,363,PL,L5,IT,60.43049334,38
201763_039,363,PL,L5,ET,49.97265732,10
201763_042,827,ILA,L5,ET,,0
201763_043,363,PL,L5,ET,,0
201763_044,827,ILA,L5,ET,38.72014979,2
201763_046,363,PL,L5,IT,43.17554896,17
201763_051,767,MOs,L5,IT,,0
201764_005,767,MOs,L5,IT,46.9207664,10
201764_006,767,MOs,L5,CT,,0
201764_006,767,MOs,L5,CT,,0
201764_007,767,MOs,L5,CT,,0
201764_007,767,MOs,L5,CT,,0
201764_008,767,MOs,L5,ET,55.66003953,5
201764_010,767,MOs,L5,ET,,0
201764_011,767,MOs,L5,CT,,0
201764_011,767,MOs,L5,CT,,0
201764_012,767,MOs,L5,CT,,0
201764_012,767,MOs,L5,CT,,0
201764_013,767,MOs,L5,ET,31.631981,15
201764_022,363,PL,L5,IT,70.61645627,135
201764_025,363,PL,L5,IT,56.6923673,36
201764_026,363,PL,L5,ET,,1
201764_035,363,PL,L5,IT,22.84553277,7
201764_036,363,PL,L5,ET,,0
201764_041,363,PL,L5,ET,20.19721109,17
201764_042,363,PL,L5,IT,42.50729479,101
201765_018,767,MOs,L5,CT,,0
201765_018,767,MOs,L5,CT,,0
201765_019,767,MOs,L5,IT,75.33936501,54
201765_020,767,MOs,L5,IT,58.30142267,29
201765_022,767,MOs,L5,CT,,1
201765_022,767,MOs,L5,CT,,1
201765_029,767,MOs,L5,CT,0.866025404,2
201765_029,767,MOs,L5,CT,0.866025404,2
201765_037,363,PL,L5,CT,,0
201765_037,363,PL,L5,CT,,0
201765_042,363,PL,L5,IT,60.07748682,30
201765_043,363,PL,L5,IT,25.85974862,12
201765_044,363,PL,L5,IT,99.94501323,112
201765_045,363,PL,L5,IT,37.04297259,11
201765_048,363,PL,L5,IT,65.41174874,58
201765_051,363,PL,L5,IT,100.0292002,147
201765_052,363,PL,L5,IT,127.7053991,62
201765_053,363,PL,L5,IT,57.38514315,18
201765_054,363,PL,L5,IT,48.71076692,31
201765_055,363,PL,L5,IT,,0
201765_056,363,PL,L5,ET,38.34294023,20
201765_059,827,ILA,L5,ET,46.39176644,4
201767_002,767,MOs,L5,IT,22.01176061,4
201767_003,767,MOs,L5,IT,81.54593014,14
201767_009,363,PL,L5,IT,50.6777935,17
201767_011,827,ILA,L5,IT,36.05548125,6
201767_012,827,ILA,L5,IT,26.98221637,5
201767_013,827,ILA,L5,IT,49.75900501,13
201767_015,363,PL,L5,ET,39.25557285,3
201767_016,363,PL,L5,IT,70.15606005,96
201767_017,363,PL,L5,IT,52.12933057,93
201767_018,363,PL,L5,IT,55.77570816,68
201767_020,767,MOs,L5,IT,49.34579312,14
201767_023,363,PL,L5,ET,64.47271179,20
201767_024,363,PL,L5,IT,69.68361799,90
201767_026,363,PL,L5,ET,27.0246132,6
201767_028,767,MOs,L5,IT,67.89485044,39
201767_030,1015,ACAd,L5,IT,68.82304303,46
201767_033,363,PL,L5,ET,,0
201784_001,767,MOs,L5,ET,36.31545127,26
201784_003,767,MOs,L5,IT,44.61841183,12
201784_006,767,MOs,L5,IT,102.4645114,162
201784_008,1015,ACAd,L5,IT,118.3865572,90
201784_010,767,MOs,L5,ET,90.78447786,44
201784_011,767,MOs,L5,IT,54.47432458,16
201784_014,1015,ACAd,L5,IT,74.35182944,51
201784_016,1015,ACAd,L5,IT,49.70552516,27
201784_017,363,PL,L5,IT,26.19347817,23
201784_019,363,PL,L5,IT,39.49755401,24
201784_022,363,PL,L5,IT,34.53319585,103
201784_023,363,PL,L5,IT,87.90954341,75
201784_025,363,PL,L5,IT,38.7485581,32
201784_026,363,PL,L5,IT,114.4296997,44
201784_028,363,PL,L5,IT,46.99938442,57
201784_029,363,PL,L5,IT,60.68066454,114
201784_032,363,PL,L5,ET,39.26799214,11
201784_033,363,PL,L5,ET,15.63649577,2
201784_034,827,ILA,L5,ET,,0
201784_035,363,PL,L5,IT,50.59830378,31
201784_036,363,PL,L5,ET,,0
201784_045,363,PL,L5,IT,83.98863906,109
201784_048,363,PL,L5,IT,38.14848184,15
201784_049,363,PL,L5,IT,67.23846911,146
201784_050,363,PL,L5,IT,91.06158793,257
201786_001,827,ILA,L5,ET,,0
201786_002,363,PL,L5,ET,41.57223698,65
201786_003,363,PL,L5,IT,45.10635917,37
201786_004,363,PL,L5,IT,38.62361721,85
201786_007,620,ORBm,L5,IT,,0
201786_009,620,ORBm,L5,IT,131.6215057,50
201786_010,363,PL,L5,IT,60.82470051,69
201786_013,827,ILA,L5,ET,12.62395449,10
201786_015,620,ORBm,L5,IT,37.62357069,14
201786_017,620,ORBm,L5,CT,10.82820391,2
201786_017,620,ORBm,L5,CT,10.82820391,2
201786_021,363,PL,L5,IT,129.8417741,62
201786_022,767,MOs,L5,IT,92.21500594,124
201786_026,827,ILA,L5,ET,25.09758731,3
201786_028,363,PL,L5,CT,,0
201786_028,363,PL,L5,CT,,0
201786_029,620,ORBm,L5,IT,67.16742464,18
201786_031,827,ILA,L5,ET,2.179449472,2
201786_035,827,ILA,L5,ET,,1
201787_001,620,ORBm,L5,IT,69.01560859,40
201787_002,620,ORBm,L5,IT,158.1111401,20
201787_003,620,ORBm,L5,IT,,0
201787_004,620,ORBm,L5,ET,22.94775315,16
201787_006,620,ORBm,L5,ET,50.84364516,6
201787_007,620,ORBm,L5,IT,57.7025587,10
201787_008,620,ORBm,L5,ET,,1
201787_009,620,ORBm,L5,IT,53.87826536,28
201787_013,827,ILA,L5,IT,45.35901601,16
201787_014,363,PL,L5,IT,52.22680397,13
201787_015,827,ILA,L5,IT,75.33886742,8
201787_017,620,ORBm,L5,IT,98.70675874,17
201787_018,620,ORBm,L5,CT,,0
201787_018,620,ORBm,L5,CT,,0
201787_019,827,ILA,L5,CT,,0
201787_019,827,ILA,L5,CT,,0
201787_021,363,PL,L5,CT,,1
201787_021,363,PL,L5,CT,,1
201787_022,363,PL,L5,IT,23.29730552,15
201787_023,363,PL,L5,IT,63.3560488,19
201787_025,363,PL,L5,ET,41.03047648,2
201787_026,363,PL,L5,IT,60.22972893,45
201787_027,363,PL,L5,IT,48.92932012,35
201787_034,363,PL,L5,IT,50.10461533,18
201787_039,363,PL,L5,IT,25.42922586,8
201787_042,363,PL,L5,ET,,0
201787_045,363,PL,L5,IT,48.17261929,24
201787_050,363,PL,L5,IT,72.89826404,23
AA0001,974,SSp-m,L5,ET,52.74252543,240
AA0002,648,MOp,L5,IT,67.51344003,141
AA0004,648,MOp,L5,IT,53.67501265,58
AA0010,767,MOs,L5,IT,,1
AA0011,767,MOs,L5,ET,51.46520658,40
AA0034,648,MOp,L5,IT,95.48620396,105
AA0035,648,MOp,L5,IT,43.93573059,27
AA0036,767,MOs,L5,IT,,0
AA0037,767,MOs,L5,IT,,0
AA0046,648,MOp,L5,IT,,0
AA0059,630,ORBl,L5,IT,96.60354588,144
AA0064,767,MOs,L5,IT,77.81768818,106
AA0065,767,MOs,L5,IT,60.1198511,30
AA0066,1015,ACAd,L5,ET,54.56801492,29
AA0066,1015,ACAd,L5,ET,54.56801492,29
AA0067,1015,ACAd,L5,CT,,0
AA0067,1015,ACAd,L5,CT,,0
AA0096,767,MOs,L5,IT,73.46988589,55
AA0097,767,MOs,L5,IT,,0
AA0098,1015,ACAd,L5,IT,55.19637669,5
AA0099,767,MOs,L5,IT,,0
AA0100,767,MOs,L5,IT,87.99220567,81
AA0102,648,MOp,L5,IT,29.34771817,4
AA0106,767,MOs,L5,IT,,0
AA0108,767,MOs,L5,IT,48.50289282,7
AA0112,767,MOs,L5,IT,,0
AA0114,767,MOs,L5,ET,59.2862997,43
AA0115,767,MOs,L5,ET,59.41101084,53
AA0119,630,ORBl,L5,ET,27.93389194,22
AA0121,630,ORBl,L5,ET,37.71530236,125
AA0122,630,ORBl,L5,ET,47.71542037,39
AA0130,767,MOs,L5,IT,52.88023765,14
AA0131,648,MOp,L5,ET,,0
AA0132,648,MOp,L5,ET,28.71729633,28
AA0133,767,MOs,L5,ET,,0
AA0135,648,MOp,L5,ET,28.16601815,20
AA0169,767,MOs,L5,ET,,0
AA0181,767,MOs,L5,ET,14.2532029,10
AA0182,767,MOs,L5,ET,61.68827886,14
AA0184,767,MOs,L5,IT,106.5357424,109
AA0187,767,MOs,L5,CT,,0
AA0187,767,MOs,L5,CT,,0
AA0188,767,MOs,L5,CT,,0
AA0188,767,MOs,L5,CT,,0
AA0190,767,MOs,L5,IT,49.0004685,33
AA0230,767,MOs,L5,IT,83.42673365,61
AA0233,767,MOs,L5,IT,108.6751569,56
AA0235,767,MOs,L5,IT,,0
AA0236,767,MOs,L5,IT,,0
AA0245,767,MOs,L5,ET,84.57830368,43
AA0250,767,MOs,L5,ET,52.17975052,49
AA0261,767,MOs,L5,ET,55.18033817,40
AA0265,767,MOs,L5,IT,87.37965903,167
AA0267,767,MOs,L5,IT,93.46195964,121
AA0269,767,MOs,L5,IT,58.14034477,12
AA0271,767,MOs,L5,IT,53.13449328,21
AA0274,767,MOs,L5,IT,37.47360048,46
AA0276,767,MOs,L5,IT,,0
AA0279,767,MOs,L5,IT,,0
AA0281,767,MOs,L5,IT,,1
AA0286,767,MOs,L5,IT,,0
AA0287,767,MOs,L5,IT,,0
AA0288,767,MOs,L5,IT,76.61296618,18
AA0289,767,MOs,L5,IT,92.84870165,42
AA0300,767,MOs,L5,IT,67.57928568,28
AA0324,767,MOs,L5,IT,116.1834335,37
AA0327,767,MOs,L5,IT,111.0630296,137
AA0332,767,MOs,L5,IT,52.38028138,7
AA0390,526157192,FRP,L5,ET,,0
AA0393,363,PL,L5,IT,54.98904443,52
AA0394,767,MOs,L5,ET,,0
AA0396,526157192,FRP,L5,IT,82.58907394,18
AA0397,767,MOs,L5,IT,130.8754881,47
AA0400,767,MOs,L5,IT,111.7295817,51
AA0411,767,MOs,L5,IT,80.0449914,43
AA0412,767,MOs,L5,IT,77.02080683,48
AA0413,767,MOs,L5,IT,80.63345605,32
AA0415,767,MOs,L5,ET,65.49479267,19
AA0417,363,PL,L5,IT,84.33136078,78
AA0421,767,MOs,L5,IT,77.48229874,57
AA0422,767,MOs,L5,IT,55.45956895,31
AA0439,767,MOs,L5,IT,84.81994772,97
AA0440,767,MOs,L5,IT,78.24819409,69
AA0441,767,MOs,L5,IT,,0
AA0442,767,MOs,L5,IT,91.18901336,139
AA0445,767,MOs,L5,IT,70.09536611,116
AA0452,767,MOs,L5,IT,86.14503708,104
AA0460,767,MOs,L5,IT,102.9958333,53
AA0462,767,MOs,L5,IT,,0
AA0465,767,MOs,L5,IT,93.98055383,84
AA0466,767,MOs,L5,IT,98.84150718,229
AA0481,767,MOs,L5,IT,,0
AA0492,778,VISp,L5,IT,47.51394702,64
AA0534,767,MOs,L5,IT,55.00645035,32
AA0554,767,MOs,L5,CT,,0
AA0554,767,MOs,L5,CT,,0
AA0556,767,MOs,L5,IT,,0
AA0575,767,MOs,L5,IT,87.85112761,75
AA0576,767,MOs,L5,ET,51.5478378,14
AA0577,767,MOs,L5,CT,,0
AA0577,767,MOs,L5,CT,,0
AA0578,767,MOs,L5,IT,26.76864871,17
AA0588,648,MOp,L5,IT,62.68277715,18
AA0599,767,MOs,L5,ET,,0
AA0600,767,MOs,L5,IT,72.30518654,5
AA0603,363,PL,L5,IT,42.5352702,68
AA0605,767,MOs,L5,ET,,0
AA0623,767,MOs,L5,ET,,0
AA0626,767,MOs,L5,ET,,0
AA0628,767,MOs,L5,ET,,0
AA0630,648,MOp,L5,CT,,0
AA0630,648,MOp,L5,CT,,0
AA0632,767,MOs,L5,IT,54.50112807,68
AA0633,767,MOs,L5,CT,,0
AA0633,767,MOs,L5,CT,,0
AA0634,767,MOs,L5,CT,,0
AA0634,767,MOs,L5,CT,,0
AA0640,767,MOs,L5,ET,,0
AA0642,767,MOs,L5,ET,,1
AA0644,767,MOs,L5,ET,20.59732992,2
AA0646,767,MOs,L5,IT,34.03174988,5
AA0647,767,MOs,L5,ET,,1
AA0648,767,MOs,L5,ET,,0
AA0649,648,MOp,L5,ET,,0
AA0650,767,MOs,L5,ET,,0
AA0652,648,MOp,L5,CT,,0
AA0652,648,MOp,L5,CT,,0
AA0654,767,MOs,L5,CT,,0
AA0654,767,MOs,L5,CT,,0
AA0656,767,MOs,L5,IT,74.35890608,9
AA0664,767,MOs,L5,IT,,0
AA0667,767,MOs,L5,CT,,0
AA0667,767,MOs,L5,CT,,0
AA0668,767,MOs,L5,IT,19.57322434,3
AA0669,767,MOs,L5,IT,,0
AA0726,767,MOs,L5,ET,72.00075946,16
AA0734,767,MOs,L5,IT,80.52445818,57
AA0735,767,MOs,L5,IT,106.1697032,121
AA0742,767,MOs,L5,IT,73.35247865,132
AA0743,767,MOs,L5,IT,33.81644259,30
AA0744,767,MOs,L5,IT,81.13530985,71
AA0745,767,MOs,L5,IT,42.5057895,8
AA0746,767,MOs,L5,IT,68.52089866,54
AA0749,767,MOs,L5,IT,89.49247195,159
AA0764,1015,ACAd,L5,ET,62.3518765,31
AA0764,1015,ACAd,L5,ET,62.3518765,31
AA0767,767,MOs,L5,IT,86.21458823,67
AA0771,1015,ACAd,L5,IT,,0
AA0772,767,MOs,L5,ET,39.9328518,7
AA0773,767,MOs,L5,IT,75.05953897,77
AA0774,767,MOs,L5,IT,,0
AA0780,767,MOs,L5,ET,14.86814475,9
AA0785,767,MOs,L5,CT,,0
AA0785,767,MOs,L5,CT,,0
AA0786,767,MOs,L5,IT,,0
AA0787,767,MOs,L5,CT,,0
AA0787,767,MOs,L5,CT,,0
AA0788,767,MOs,L5,ET,19.61127421,17
AA0789,767,MOs,L5,IT,,0
AA0790,767,MOs,L5,IT,47.18152005,6
AA0791,767,MOs,L5,ET,93.53061107,11
AA0792,767,MOs,L5,ET,42.8063969,28
AA0794,767,MOs,L5,ET,50.62073349,72
AA0796,772,ACAv,L5,ET,40.89792171,5
AA0796,772,ACAv,L5,ET,40.89792171,5
AA0797,767,MOs,L5,IT,,0
AA0798,767,MOs,L5,IT,88.93030391,57
AA0817,767,MOs,L5,CT,,0
AA0817,767,MOs,L5,CT,,0
AA0837,767,MOs,L5,CT,,0
AA0837,767,MOs,L5,CT,,0
AA0840,767,MOs,L5,IT,83.12504214,78
AA0841,767,MOs,L5,IT,38.55680141,18
AA0842,767,MOs,L5,IT,75.27763533,77
AA0845,772,ACAv,L5,ET,18.04007884,3
AA0845,772,ACAv,L5,ET,18.04007884,3
AA0846,767,MOs,L5,CT,,0
AA0846,767,MOs,L5,CT,,0
AA0853,767,MOs,L5,IT,97.64629333,30
AA0854,767,MOs,L5,ET,,0
AA0858,767,MOs,L5,IT,50.25992794,27
AA0863,767,MOs,L5,CT,,0
AA0863,767,MOs,L5,CT,,0
AA0867,1015,ACAd,L5,IT,,0
AA0868,767,MOs,L5,IT,,0
AA0874,1015,ACAd,L5,IT,,0
AA0880,767,MOs,L5,IT,20.66397832,2
AA0882,767,MOs,L5,ET,,0
AA0883,1015,ACAd,L5,IT,93.22204035,124
AA0887,767,MOs,L5,IT,53.79081511,33
AA0888,767,MOs,L5,IT,,0
AA0889,767,MOs,L5,IT,79.45971973,26
AA0892,767,MOs,L5,CT,,0
AA0892,767,MOs,L5,CT,,0
AA0898,767,MOs,L5,CT,,0
AA0898,767,MOs,L5,CT,,0
AA0899,767,MOs,L5,CT,,0
AA0899,767,MOs,L5,CT,,0
AA0905,767,MOs,L5,IT,66.76959558,24
AA0906,767,MOs,L5,IT,,0
AA0907,767,MOs,L5,IT,,0
AA0913,767,MOs,L5,IT,,0
AA0919,252,AUDd,L5,ET,84.9980495,73
AA0923,648,MOp,L5,ET,61.29638581,9
AA0926,648,MOp,L5,ET,,0
AA0927,648,MOp,L5,ET,6.828865869,6
AA0941,847,AUDp,L5,ET,21.54819939,14
AA0944,974,SSp-m,L5,ET,39.84228165,9
AA0945,1070,SSp-bfd,L5,ET,73.52038989,104
AA0949,778,VISp,L5,ET,,0
AA0956,648,MOp,L5,ET,92.84162972,4
AA1042,1090,SSs,L5,ET,44.12286244,17
AA1045,687,RSPv,L5,ET,86.04684623,76
AA1049,974,SSp-m,L5,ET,,0
AA1050,648,MOp,L5,ET,63.64558115,15
AA1051,648,MOp,L5,ET,,1
AA1078,974,SSp-m,L5,ET,41.79188391,6
AA1182,778,VISp,L5,ET,33.29841718,10
AA1248,778,VISp,L5,ET,,0
AA1304,778,VISp,L5,IT,,0
AA1319,613,VISl,L5,IT,,0
AA1537,767,MOs,L5,ET,,0
AA1540,767,MOs,L5,ET,15.57776193,3
AA1541,767,MOs,L5,ET,,0
AA1543,767,MOs,L5,ET,36.52738699,2
AA1544,767,MOs,L5,ET,,0
182725_6819-X6109-Y7853_reg,778,VISp,L5,ET,29.25889001,11
182724_6644-X4183-Y20666_reg,312782562,VISa,L5,ET,33.62913367,20
182724_7600-X5645-Y23085_reg,613,VISl,L5,ET,105.4282273,3
191807_6504-X3953-Y21204_reg,778,VISp,L5,ET,54.19783168,11
182724_6690-X3748-Y10610_reg,778,VISp,L5,ET,15.53848269,9
182724_6391-X3524-Y11978_reg,433,VISam,L5,ET,51.09124315,26
191807_6718-X5217-Y7243_reg,233,VISal,L5,ET,21.49281731,32
182724_6360-X3448-Y12540_reg,433,VISam,L5,ET,68.71402102,12
182724_6361-X3802-Y10603_reg,312782562,VISa,L5,ET,26.81271895,30
191807_6912-X3878-Y19387_reg,565,VISpm,L5,ET,48.91424496,37
191807_6625-X5034-Y23319_reg,233,VISal,L5,ET,42.61301444,16
191807_7425-X7635-Y24763_reg,312782644,VISpor,L5,ET,10.45389643,27
18469_6590-X7059-Y41111_reg,778,VISp,L5,ET,,1
191807_7281-X4351-Y20216_reg,778,VISp,L5,ET,134.3079009,7
182724_6354-X4834-Y8105_reg,312782616,VISrl,L5,ET,51.45191269,21
191807_7326-X5555-Y22776_reg,613,VISl,L5,ET,11.53256259,7
191807_7802-X7356-Y7036_reg,312782644,VISpor,L5,ET,48.83902128,2
18469_6767-X5786-Y37391_reg,778,VISp,L5,ET,24.28570123,6
182724_6450-X3505-Y11792_reg,433,VISam,L5,ET,79.32001955,8
191807_6423-X3900-Y9358_reg,312782562,VISa,L5,ET,47.18799339,68
182724_5937-X3804-Y11955_reg,312782562,VISa,L5,ET,79.23387172,20
182724_6175-X3782-Y10859_reg,312782562,VISa,L5,ET,25.54025293,58
194069_8231-X4410-Y22897_reg,778,VISp,L5,ET,28.94822965,3
191807_6556-X3678-Y10670_reg,433,VISam,L5,ET,49.2382138,82
191807_6488-X3597-Y11254_reg,433,VISam,L5,ET,55.77534302,3
194069_6665-X4527-Y10686_reg,565,VISpm,L5,ET,,1
211550_7772-X7691-Y18498_reg,778,VISp,L5,ET,3.579094488,11
17300_5969-X27278-Y20820_reg,433,VISam,L5,IT,42.77573881,41
194069_8053-X5370-Y24809_reg,312782644,VISpor,L5,ET,10.48286318,8
194069_8220-X4330-Y22689_reg,778,VISp,L5,ET,5.640152543,8
211550_6742-X19175-Y17279_reg,778,VISp,L5,ET,63.75233416,19
191812_8013-X7581-Y5690_reg,312782644,VISpor,L5,IT,46.3462596,17
194069_7382-X3692-Y22255_reg,778,VISp,L5,ET,44.30565817,28
194069_7541-X6312-Y7823_reg,778,VISp,L5,ET,77.31208475,39
191812_8233-X6397-Y7234_reg,902,VISpl,L5,IT,94.5726895,25
191812_6431-X3967-Y9193_reg,778,VISp,L5,IT,69.98973884,4
18469_6185-X6027-Y36689_reg,778,VISp,L5,ET,2.380476143,3
191813_7214-X4724-Y9812_reg,778,VISp,L5,IT,43.67996469,6
194069_7408-X5410-Y9170_reg,778,VISp,L5,ET,35.01785259,2
191813_6745-X2825-Y19481_reg,778,VISp,L5,IT,13.32772414,16
194069_8151-X5946-Y25268_reg,312782644,VISpor,L5,ET,17.74283854,16
194069_6480-X4276-Y11858_reg,433,VISam,L5,ET,25.38774484,43
18469_5924-X6028-Y22963_reg,433,VISam,L5,ET,29.7830101,10
194069_6771-X4023-Y23667_reg,233,VISal,L5,ET,86.47626229,72
191812_6477-X4010-Y9201_reg,778,VISp,L5,IT,66.383717,30
191812_7414-X5193-Y24236_reg,613,VISl,L5,IT,93.23637519,49
194069_6614-X3338-Y19996_reg,433,VISam,L5,ET,62.69246848,4
182724_6704-X3301-Y12214_reg,565,VISpm,L5,ET,,1
18469_5755-X6174-Y22049_reg,433,VISam,L5,ET,35.19493871,37
192343_7524-X5744-Y25593_reg,312782644,VISpor,L5,IT,45.24912133,127
191807_7017-X4048-Y11120_reg,565,VISpm,L5,ET,7.71362431,2
18469_5853-X6133-Y22657_reg,433,VISam,L5,ET,92.08741905,29
1119752677_18869_4550-X7203-Y4574_reg,702,SSp-n,L5,ET,5.022173058,3
1164438018_191812_5158-X9017-Y25877_reg,1090,SSs,L5,IT,26.71038084,3
1119752895_15257_2226-X16029-Y23953_reg,767,MOs,L5,CT,,1
1164437980_191812_2978-X7903-Y22705_reg,648,MOp,L5,IT,16.4714493,9
1119749646_17543_5334-X5066-Y20381_reg,233,VISal,L5,IT,,0
1119752564_18869_3239-X6605-Y6691_reg,974,SSp-m,L5,ET,10.80294884,9
1119752646_18869_4345-X7097-Y4738_reg,702,SSp-n,L5,ET,,1
1119752478_18868_4192-X10967-Y7007_reg,1128,SSp-ll,L5,ET,,1
1119752897_15257_2309-X13266-Y25533_reg,767,MOs,L5,CT,,1
1119752271_18867_4647-X12409-Y6656_reg,625,SSp-ul,L5,ET,41.49505995,5
1119750169_18453_5318-X33682-Y14092_reg,1058,VISC,L5,IT,11.93314408,6
1119752669_18869_4469-X21852-Y5924_reg,1070,SSp-bfd,L5,ET,,1
1119752525_18868_5156-X9540-Y6495_reg,625,SSp-ul,L5,ET,10.08837305,8
1119752585_18869_3547-X21769-Y7449_reg,974,SSp-m,L5,ET,53.65021602,9
1164437889_182724_2997-X5821-Y12613_reg,767,MOs,L5,IT,14.01427843,5
1119749644_17543_5296-X5131-Y20385_reg,233,VISal,L5,IT,10.63386966,6
1119752518_18868_4883-X27078-Y6285_reg,182305705,SSp-un,L5,ET,,1
1119749412_17300_3514-X19676-Y45282_reg,1090,SSs,L5,IT,29.30672616,4
1119749410_17300_3426-X20339-Y44872_reg,1090,SSs,L5,IT,39.80787192,3
1119752602_18869_3751-X5868-Y6832_reg,1090,SSs,L5,ET,18.81858787,10
1119749982_18047_2622-X11862-Y12983_reg,767,MOs,L5,IT,19.60871987,4
1164437893_182724_3887-X5901-Y10339_reg,625,SSp-ul,L5,ET,19.8789203,4
1119752570_18869_3321-X21485-Y7678_reg,974,SSp-m,L5,ET,,1
1119750017_182725_5012-X5980-Y10427_reg,1128,SSp-ll,L5,ET,,1
1164437989_191812_3438-X6058-Y10197_reg,648,MOp,L5,IT,50.48082854,11
1119750011_182725_4160-X5717-Y19181_reg,648,MOp,L5,ET,72.00826584,4
1164437917_182725_5094-X5532-Y11642_reg,774,RSPagl,L5,ET,,1
1119752667_18869_4468-X23035-Y7089_reg,1090,SSs,L5,ET,23.89405629,9
1119752758_18869_5024-X5544-Y5480_reg,1090,SSs,L5,ET,26.3375524,3
1164438008_191812_4003-X5886-Y22658_reg,974,SSp-m,L5,IT,14.18240092,11
1119752596_18869_3701-X5589-Y7633_reg,1090,SSs,L5,CT,6.184658438,2
1119752083_18864_4067-X3464-Y21495_reg,767,MOs,L5,IT,31.08247094,5
1119752472_18868_4041-X10632-Y7193_reg,625,SSp-ul,L5,CT,,1
1119752893_191812_5154-X9610-Y25921_reg,1090,SSs,L5,IT,25.71105301,8
1119752482_18868_4317-X23980-Y6346_reg,1128,SSp-ll,L5,ET,24.88126848,6
1119752328_18867_5203-X10027-Y7237_reg,1070,SSp-bfd,L5,ET,21.55911004,6
1119752053_18470_3582-X22459-Y29708_reg,767,MOs,L5,ET,16.38925986,8
1119752178_18867_3994-X27846-Y7437_reg,625,SSp-ul,L5,ET,48.44490779,11
1164438010_191812_4445-X5426-Y10324_reg,1128,SSp-ll,L5,IT,39.88216114,11
1119752431_18868_3564-X27379-Y8431_reg,625,SSp-ul,L5,ET,16.23528296,4
1119752452_18868_3799-X6462-Y13405_reg,187,GU,L5,ET,19.17437886,13
1119752853_18869_6291-X15236-Y3478_reg,687,RSPv,L5,ET,,1
1119750181_18453_5578-X32997-Y13060_reg,1023,AUDv,L5,IT,26.64206862,4
1119752796_18869_5343-X5414-Y5337_reg,1090,SSs,L5,ET,79.60213565,2
1119752762_18869_5033-X23046-Y6158_reg,1090,SSs,L5,ET,38.67868754,14
1119750009_182725_4080-X6576-Y11407_reg,648,MOp,L5,ET,41.1575472,12
1164437905_182724_4785-X5002-Y11122_reg,1128,SSp-ll,L5,ET,28.77959878,7
1119752411_18868_3207-X27726-Y9448_reg,648,MOp,L5,ET,35.59628972,16
1119752156_18867_3525-X9958-Y10743_reg,974,SSp-m,L5,ET,73.69803254,5
1119752993_16124_5840-X15240-Y29741_reg,289,TEa,L5,IT,,1
1119752995_16124_6338-X12092-Y5845_reg,988,ECT,L5,IT,7.874007874,3
1119752568_18869_3305-X6812-Y6104_reg,974,SSp-m,L5,ET,12.23676559,4
1119752594_18869_3659-X21701-Y7032_reg,974,SSp-m,L5,ET,21.42650813,12
1119750007_182725_3762-X5563-Y19178_reg,648,MOp,L5,ET,91.69682615,10
